PetID,Name,breed1_label,breed2_label,visual_breed_1,visual_breed_1_score,visual_breed_2,visual_breed_2_score,visual_breed_3,visual_breed_3_score,rank_without_visual,rank_with_visual,rank_improvement
8f1105e2a,Ngah Ngah,Mixed Breed,,Labrador retriever,0.0562943965196609,Staffordshire bullterrier,0.0494710430502891,Italian greyhound,0.0275530572980642,5029,4478,551
9e2039291,Puma,Mixed Breed,,Staffordshire bullterrier,0.0847246423363685,Labrador retriever,0.0838266462087631,Border terrier,0.0237104762345552,1191,642,549
5e9737811,,Mixed Breed,,golden retriever,0.2423435300588607,Labrador retriever,0.0481092929840087,German shepherd,0.0094311600551009,4766,4218,548
be16b20d6,Dino White,Mixed Breed,Pit Bull Terrier,Labrador retriever,0.0749711841344833,Siberian husky,0.0560678504407405,German shepherd,0.0148481577634811,6912,6365,547
5b2e5e410,,Mixed Breed,,Labrador retriever,0.2172212898731231,American Staffordshire terrier,0.0249191299080848,Border terrier,0.0219244100153446,916,371,545
d4beefae9,Small,Mixed Breed,,Chihuahua,0.0952740013599395,Labrador retriever,0.0492962896823883,Italian greyhound,0.0369291678071022,4838,4294,544
b5e7e4539,Brownie,Mixed Breed,,Labrador retriever,0.0472462773323059,American Staffordshire terrier,0.0286273322999477,Staffordshire bullterrier,0.0267809182405471,4652,4108,544
ff7d25ffb,3 Cute Pups,Mixed Breed,,Staffordshire bullterrier,0.1588534712791443,Labrador retriever,0.0758954361081123,American Staffordshire terrier,0.0254221204668283,1242,705,537
6231ed9b3,SUZIE,Mixed Breed,,Labrador retriever,0.0852768346667289,bull mastiff,0.0281535256654024,golden retriever,0.0132821639999747,6044,5510,534
25f055b91,Miley,Mixed Breed,,Labrador retriever,0.0749718323349952,miniature pinscher,0.0207913424819707,flat-coated retriever,0.0188511963933706,5658,5125,533
4c9e42452,PacPac,Mixed Breed,,Labrador retriever,0.215073823928833,Chihuahua,0.0845257863402366,Walker hound,0.0130280340090394,905,372,533
1696809dd,Happy,Mixed Breed,Mixed Breed,Labrador retriever,0.3198115527629852,Chihuahua,0.030798178166151,toy terrier,0.018426913768053,7923,7393,530
350208e1a,Princess Hazel In Kulim,Mixed Breed,,Labrador retriever,0.1153890565037727,Chesapeake Bay retriever,0.0253808721899986,American Staffordshire terrier,0.0201441776007413,1034,505,529
cc8bf5e79,2 Female Puppies,Mixed Breed,,Labrador retriever,0.0393739864230155,Border terrier,0.0261682923883199,flat-coated retriever,0.0241033751517534,2846,2317,529
cad137e83,Sasa,Mixed Breed,,Labrador retriever,0.0601526014506816,toy terrier,0.0270839184522628,Chihuahua,0.0238327234983444,5237,4709,528
a462b563c,Charcoal,Mixed Breed,,Staffordshire bullterrier,0.1269147545099258,Labrador retriever,0.0747513622045517,flat-coated retriever,0.0310283657163381,5679,5151,528
b0a8a88a0,Doggie RS8,Mixed Breed,,Labrador retriever,0.0379173010587692,flat-coated retriever,0.0260518006980419,Staffordshire bullterrier,0.0229656007140874,3411,2884,527
22d381889,Rosie,Mixed Breed,,bull mastiff,0.0749348029494285,Labrador retriever,0.0721778571605682,American Staffordshire terrier,0.0523214302957057,5523,4997,526
8de855263,Patchy Boy,Mixed Breed,,beagle,0.1040693148970604,Chihuahua,0.0580565817654132,Labrador retriever,0.0511482469737529,4913,4388,525
0ea0beb3c,White Doggie,Mixed Breed,,Labrador retriever,0.1407264322042465,American Staffordshire terrier,0.1044083759188652,Staffordshire bullterrier,0.0427283495664596,986,463,523
662f8c2a9,GollieGirl,Mixed Breed,,Labrador retriever,0.1278668045997619,Chihuahua,0.1160201877355575,toy terrier,0.034229964017868,1007,485,522
dfa39b9f1,Puppies (2),Mixed Breed,,Labrador retriever,0.095972716808319,Norwich terrier,0.0329794585704803,Chihuahua,0.0247385762631893,7354,6834,520
519bc8382,Fei Toi (Fat Dog),Mixed Breed,,Labrador retriever,0.0405312143266201,bull mastiff,0.030979985371232,bloodhound,0.0255335681140422,2393,1875,518
bc5dade47,Rex And Marley,Mixed Breed,,Chihuahua,0.2590992748737335,Labrador retriever,0.0430157743394374,French bulldog,0.0128765050321817,4551,4033,518
043d8c534,D117 (160415),Mixed Breed,,Staffordshire bullterrier,0.1642887145280838,American Staffordshire terrier,0.0397763140499591,Labrador retriever,0.0385211147367954,2737,2222,515
f86b59db0,Pig Pig & Ngau Ngau,Mixed Breed,,Staffordshire bullterrier,0.0529039502143859,Italian greyhound,0.0487441383302211,Labrador retriever,0.0412065982818603,2347,1833,514
7af35cc82,Lulu,Mixed Breed,,Labrador retriever,0.058367770165205,Italian greyhound,0.045572068542242,Chihuahua,0.0326514244079589,5143,4629,514
9f4a72311,Argo,Mixed Breed,,Chihuahua,0.0653080642223358,Labrador retriever,0.0535208284854888,toy terrier,0.0264075025916099,5018,4508,510
1a3a45096,,Mixed Breed,,Labrador retriever,0.098492681980133,Chihuahua,0.0883845537900924,miniature pinscher,0.0747864171862602,7385,6878,507
cfbbeec5a,Pepsi,Mixed Breed,,schipperke,0.0647251307964325,flat-coated retriever,0.0557175353169441,Labrador retriever,0.0413585007190704,4228,3728,500
8bf2cc0a1,"In Alam Megah, Shah Alam",Mixed Breed,,Labrador retriever,0.0755491629242897,golden retriever,0.0381954424083232,Chihuahua,0.0311736389994621,5843,5345,498
f557e9262,,Mixed Breed,,Chihuahua,0.0786329582333564,Labrador retriever,0.0411893054842948,Ibizan hound,0.0235571581870317,4272,3777,495
4b2aa880a,"Tiger, Bear Bear, Rusty And Rosie",Mixed Breed,Golden Retriever,Border terrier,0.0826127827167511,golden retriever,0.0458106435835361,Labrador retriever,0.0411498881876468,4283,3789,494
ecd574ddb,Tuesday,Mixed Breed,Terrier,Tibetan mastiff,0.0851135477423667,flat-coated retriever,0.0846345946192741,Labrador retriever,0.0411467067897319,2237,1743,494
cb41cd1c5,William,Mixed Breed,,schipperke,0.0687535554170608,Staffordshire bullterrier,0.0579103976488113,Labrador retriever,0.037231583148241,3967,3473,494
079f5f1e4,TOFFEE,Mixed Breed,,Chihuahua,0.1354948878288269,Norfolk terrier,0.0740772038698196,Labrador retriever,0.044659849256277,4787,4295,492
a2b2abe02,Short Tailed Puppies,Mixed Breed,,beagle,0.0772924646735191,English foxhound,0.0535699948668479,Labrador retriever,0.0388506576418876,2412,1920,492
11d50c573,D198(250415),Mixed Breed,,Labrador retriever,0.0788260772824287,Chihuahua,0.0440409407019615,Ibizan hound,0.0102933645248413,7079,6592,487
03aae5768,Tessa,Mixed Breed,,Labrador retriever,0.0355404540896415,golden retriever,0.0285590831190347,English foxhound,0.0138391256332397,3559,3072,487
daabe5f9d,Black Beauty,Mixed Breed,,Labrador retriever,0.3173631131649017,Staffordshire bullterrier,0.0180463027209043,schipperke,0.0088095990940928,812,328,484
329814145,Handsome,Mixed Breed,Mixed Breed,German shepherd,0.0459906868636608,Labrador retriever,0.0369533412158489,golden retriever,0.0198029093444347,3318,2836,482
022b37ea0,,Mixed Breed,Mixed Breed,Chihuahua,0.0686360150575637,Labrador retriever,0.0390199422836303,Staffordshire bullterrier,0.0176576245576143,3108,2629,479
d6e342121,SuperGirl  (Mei How),Mixed Breed,,Chihuahua,0.0614506043493747,German shepherd,0.0461884848773479,Labrador retriever,0.0368124991655349,2518,2040,478
150bf58e2,Batman,Mixed Breed,,Labrador retriever,0.0355587638914585,Italian greyhound,0.0207022279500961,Scottish deerhound,0.0156270060688257,3641,3164,477
5510ac89a,KL Siblings,Mixed Breed,Mixed Breed,Labrador retriever,0.0926451086997985,Staffordshire bullterrier,0.042312417179346,golden retriever,0.029977286234498,1047,570,477
c0b3f2081,KC & JOJO NEED A HOME!!,Mixed Breed,Mixed Breed,golden retriever,0.0436308979988098,Labrador retriever,0.0375427305698394,miniature pinscher,0.0144508956000208,2965,2488,477
04aa54436,Cliff-ord,Mixed Breed,Spitz,Chihuahua,0.1479322016239166,Labrador retriever,0.0805837363004684,American Staffordshire terrier,0.0167802479118108,1117,641,476
af86d93ba,Bingo,Mixed Breed,,Labrador retriever,0.0428845211863517,German shepherd,0.030611028894782,beagle,0.0298621300607919,1974,1498,476
9951b9762,,Mixed Breed,,Labrador retriever,0.0785902068018913,German shepherd,0.0441961549222469,bloodhound,0.0423604138195514,1131,658,473
99a994cb1,Olive,Mixed Breed,,Chihuahua,0.0517555512487888,Labrador retriever,0.0388331264257431,Staffordshire bullterrier,0.0209509506821632,2328,1855,473
166650836,Abby,Mixed Breed,,Labrador retriever,0.3126714825630188,flat-coated retriever,0.0372982583940029,schipperke,0.027557210996747,804,332,472
1c7a27088,,Mixed Breed,,Labrador retriever,0.1983557343482971,golden retriever,0.1874596029520034,beagle,0.0084440866485238,857,386,471
65470d9c0,Saturday,Mixed Breed,Terrier,Labrador retriever,0.0530224554240703,flat-coated retriever,0.044144868850708,schipperke,0.0413786172866821,1487,1020,467
bb2a61d2b,Shy,Mixed Breed,,Labrador retriever,0.035010851919651,Lakeland terrier,0.0250169169157743,Irish terrier,0.0247748736292123,3629,3163,466
8b12f497f,,Mixed Breed,,Norfolk terrier,0.0441870801150798,Labrador retriever,0.043152168393135,Tibetan mastiff,0.0309754721820354,1922,1456,466
b47b947be,,Mixed Breed,,Labrador retriever,0.0920399650931358,American Staffordshire terrier,0.0458803102374076,Border terrier,0.0443002507090568,1033,569,464
eded59b25,Nala,Mixed Breed,Mixed Breed,miniature pinscher,0.039789967238903,Labrador retriever,0.0347629413008689,German shepherd,0.0138791678473353,3612,3148,464
8526200d3,C7C,Mixed Breed,Mixed Breed,English foxhound,0.1309672147035598,Labrador retriever,0.0949719324707984,Walker hound,0.0848783031105995,7467,7005,462
eadb7f25e,Chester & Speckles,Mixed Breed,Mixed Breed,Labrador retriever,0.072426326572895,Chihuahua,0.0545710287988185,Ibizan hound,0.0264357421547174,6198,5738,460
e5ea737ec,Buddy,Mixed Breed,,Staffordshire bullterrier,0.0959124788641929,Labrador retriever,0.071753092110157,Great Dane,0.0615209080278873,6319,5859,460
7575371db,Amora,Mixed Breed,,Labrador retriever,0.0749129652976989,Chihuahua,0.0599973276257514,Italian greyhound,0.0197967607527971,6006,5547,459
2bbe22924,,Mixed Breed,,Staffordshire bullterrier,0.4113457202911377,Labrador retriever,0.0456391163170337,American Staffordshire terrier,0.0384296774864196,4861,4402,459
2f532707f,Male Puppies,Mixed Breed,,Labrador retriever,0.0557069890201091,American Staffordshire terrier,0.0380975976586341,Chihuahua,0.0361138917505741,1381,925,456
b63d76ef4,Xiao Pang å°è,Mixed Breed,Mixed Breed,Labrador retriever,0.2179198712110519,Walker hound,0.0134070860221982,Italian greyhound,0.0126667795702815,822,366,456
aded1fafc,Poppy,Mixed Breed,,Chihuahua,0.0954290851950645,Labrador retriever,0.0377952679991722,Staffordshire bullterrier,0.0201477967202663,4102,3648,454
d919bd302,K-28 Hunter,Mixed Breed,,Labrador retriever,0.0686355754733085,curly-coated retriever,0.0304326117038726,Staffordshire bullterrier,0.02659597620368,6395,5943,452
63a4f8b8a,Joshua,Mixed Breed,,Labrador retriever,0.0354241803288459,schipperke,0.0311309825628995,Staffordshire bullterrier,0.0178459156304597,3738,3286,452
6326958d4,MILKA,Mixed Breed,,golden retriever,0.0678541511297226,Labrador retriever,0.0616770163178443,English setter,0.0479004755616188,6896,6447,449
245434d5d,Ella,Mixed Breed,Mixed Breed,Labrador retriever,0.0412430167198181,Staffordshire bullterrier,0.0400033928453922,Great Dane,0.0394144766032695,4646,4197,449
cbef1e6db,Xiu Sa,Mixed Breed,,Labrador retriever,0.0569543167948722,Italian greyhound,0.0301559567451477,Chihuahua,0.0183687023818492,5326,4878,448
04a555b91,No Name,Mixed Breed,Mixed Breed,flat-coated retriever,0.1127044856548309,Labrador retriever,0.0626197755336761,Great Dane,0.0264473930001258,6503,6057,446
0038234c6,Snow White,Mixed Breed,,Chihuahua,0.195036768913269,American Staffordshire terrier,0.0727271288633346,Labrador retriever,0.0591251961886882,1287,842,445
358517d09,,Mixed Breed,,beagle,0.0838254764676094,Tibetan mastiff,0.0690771341323852,Labrador retriever,0.0435164086520671,1779,1335,444
ee34f3079,Boy Boy,Mixed Breed,,Chihuahua,0.116192802786827,Labrador retriever,0.0388766452670097,American Staffordshire terrier,0.0198910348117351,4194,3750,444
1238ed024,HuggieBoy,Mixed Breed,,Chihuahua,0.0557475201785564,Labrador retriever,0.0423732064664363,miniature pinscher,0.0299136359244585,1873,1433,440
3b3ce72d1,Baby Black,Mixed Breed,,Staffordshire bullterrier,0.2361776679754257,Labrador retriever,0.0370188429951667,schipperke,0.023017019033432,3093,2654,439
500728fdd,Chor Chor,Mixed Breed,,golden retriever,0.2067502290010452,Labrador retriever,0.0352176651358604,Siberian husky,0.022003723308444,2734,2297,437
9b9873716,Mercy,Mixed Breed,,Labrador retriever,0.0621350593864917,Staffordshire bullterrier,0.0226644128561019,Chihuahua,0.0216845925897359,1223,789,434
846e720dc,Kuning,Mixed Breed,,Labrador retriever,0.0521248877048492,beagle,0.0279395338147878,Chihuahua,0.0221066121011972,1422,988,434
b5cb75a44,Adrian,Mixed Breed,,bull mastiff,0.0616136863827705,American Staffordshire terrier,0.0515277981758117,Labrador retriever,0.0379850603640079,2236,1805,431
8106b5f6f,,Mixed Breed,,golden retriever,0.0997706726193428,Labrador retriever,0.0643926784396171,American Staffordshire terrier,0.0230599269270896,6392,5962,430
119903786,Max,Mixed Breed,,miniature pinscher,0.0708267390727996,Labrador retriever,0.0349537394940853,Chihuahua,0.0241005774587392,2437,2009,428
1d1c1d51d,Queen KLG,Mixed Breed,,bloodhound,0.0431490987539291,Labrador retriever,0.0376253761351108,Chihuahua,0.0229233093559741,2250,1824,426
9243b2c43,Six Pups,Mixed Breed,Mixed Breed,Labrador retriever,0.0548374354839324,Chihuahua,0.0376066751778125,Great Dane,0.0317102745175361,5337,4912,425
3e65ffa3c,PUPPER,Mixed Breed,,Norfolk terrier,0.0817938223481178,Labrador retriever,0.0531212091445922,Chihuahua,0.0474535524845123,1358,936,422
6a00de73d,Ginger Boy,Mixed Breed,,Siberian husky,0.0766852051019668,Labrador retriever,0.0354901365935802,Chihuahua,0.0238564573228359,2976,2556,420
0291e8ca0,Bobby,Mixed Breed,,Labrador retriever,0.0489862486720085,Chihuahua,0.0465323328971862,American Staffordshire terrier,0.0285599846392869,1495,1075,420
8773f250c,Roxie,Mixed Breed,,Tibetan mastiff,0.2156415581703186,Labrador retriever,0.0492819175124168,flat-coated retriever,0.0219266712665557,1467,1049,418
257a99aa2,Macy,Mixed Breed,,Ibizan hound,0.0718254074454307,Labrador retriever,0.039417028427124,Chihuahua,0.0208081677556037,4729,4318,411
78332e36f,BT3,Mixed Breed,Mixed Breed,Labrador retriever,0.0879610925912857,Great Dane,0.043736420571804,German shepherd,0.0321512632071971,7458,7048,410
fae1e95de,Can You Give Us A Home?,Mixed Breed,,Staffordshire bullterrier,0.0859445631504058,Border collie,0.0421208925545215,Labrador retriever,0.0337304882705211,2610,2201,409
a6239b2f3,Puppy,Mixed Breed,,American Staffordshire terrier,0.0568537078797817,Ibizan hound,0.0404266044497489,Labrador retriever,0.032211922109127,3422,3018,404
e04df6caf,,Mixed Breed,,Chihuahua,0.0523383542895317,Labrador retriever,0.0336508229374885,Japanese spaniel,0.0201036743819713,3349,2946,403
692bde33a,Rocco,Mixed Breed,,flat-coated retriever,0.1036498621106147,Labrador retriever,0.1006121858954429,schipperke,0.066380426287651,933,531,402
dc23feccc,Mimi,Mixed Breed,,Norwegian elkhound,0.0778894498944282,Chihuahua,0.0746418982744216,Labrador retriever,0.0499927774071693,5247,4845,402
df8425410,Charlotte,Mixed Breed,,bull mastiff,0.0932299867272377,Labrador retriever,0.0329875536262989,French bulldog,0.026059865951538,3364,2963,401
87520e2c9,8 New Born Puppies !!,Mixed Breed,Mixed Breed,Labrador retriever,0.033937469124794,Chihuahua,0.0253036934882402,Border terrier,0.0211279187351465,2792,2395,397
7f3f14a72,Male Pup For Adoptions,Mixed Breed,,Border collie,0.0789382010698318,Labrador retriever,0.0423093661665916,golden retriever,0.0295424759387969,4892,4496,396
2a64c0560,Filla,Mixed Breed,,Labrador retriever,0.0308600924909114,Great Dane,0.0124412458389997,Ibizan hound,0.0109888892620801,3461,3066,395
221331819,Garlic,Mixed Breed,,Chesapeake Bay retriever,0.0332757532596588,Labrador retriever,0.0310525894165039,golden retriever,0.0214085821062326,3482,3088,394
5f6931436,Roy,Mixed Breed,Golden Retriever,Chihuahua,0.1425133645534515,Labrador retriever,0.0328073091804981,French bulldog,0.0132320495322346,3715,3322,393
09ca98f7b,Eyes Just Opened!,Mixed Breed,,Labrador retriever,0.0310611333698034,Chihuahua,0.0249822568148374,golden retriever,0.022427899762988,3536,3143,393
2c23cf72e,Amber,Mixed Breed,,English setter,0.1043581590056419,American Staffordshire terrier,0.0693075805902481,Labrador retriever,0.0619334392249584,5762,5369,393
ab0bb2f5a,Grace,Mixed Breed,,Labrador retriever,0.0682208314538002,Chihuahua,0.0253435596823692,Chesapeake Bay retriever,0.0217063128948211,7150,6758,392
573ee1a1f,Brandy,Mixed Breed,,Labrador retriever,0.067957192659378,bloodhound,0.024277688935399,Staffordshire bullterrier,0.0175496842712163,7193,6802,391
0243911ea,Lala Girl,Mixed Breed,,Labrador retriever,0.0637645125389099,Chihuahua,0.0247732400894165,Ibizan hound,0.0241798534989357,6046,5655,391
2f4b73413,Saiakshi,Mixed Breed,,Irish wolfhound,0.0615425929427146,Labrador retriever,0.0543814003467559,golden retriever,0.0413946509361267,6794,6405,389
50cbc6c8f,Skywalker,Mixed Breed,,Labrador retriever,0.2569324374198913,Staffordshire bullterrier,0.0523894764482975,Great Dane,0.030869597569108,734,348,386
3332eb59c,,Mixed Breed,Mixed Breed,golden retriever,0.0558411665260791,Labrador retriever,0.0343023426830768,Chihuahua,0.0176252983510494,3071,2685,386
87f4ea65f,Raju,Mixed Breed,,Labrador retriever,0.0644577890634536,schipperke,0.0490542724728584,miniature pinscher,0.0487582236528396,5993,5607,386
10124968c,Sunway 17 Puppies,Mixed Breed,,Chihuahua,0.0814050361514091,toy terrier,0.0502760633826255,Labrador retriever,0.035778984427452,4612,4228,384
5bc5b43ae,Baby Wow Wow,Mixed Breed,,Staffordshire bullterrier,0.0938639640808105,American Staffordshire terrier,0.0438460446894168,Labrador retriever,0.0343797281384468,2960,2577,383
b412a3f6a,Beauty Found In Pavillion Mall KL!,Mixed Breed,Golden Retriever,Brittany spaniel,0.1068374812602996,Labrador retriever,0.0758387744426727,golden retriever,0.0498042739927768,7333,6950,383
ec59f8c50,Abandoned Dog,Mixed Breed,,Labrador retriever,0.0579291060566902,standard poodle,0.0499617792665958,cocker spaniel,0.0437553189694881,6939,6558,381
2edce7d92,Kopi,Mixed Breed,,Chihuahua,0.0819107964634895,Border terrier,0.0417436920106411,Labrador retriever,0.0328778102993965,2621,2242,379
6da53f587,7 Cute Puppies,Mixed Breed,,Border terrier,0.0634426549077034,Chihuahua,0.0453868471086025,Labrador retriever,0.0342708453536033,2959,2580,379
8039a31ae,D129(240916),Mixed Breed,,Chihuahua,0.095934621989727,American Staffordshire terrier,0.092614509165287,Labrador retriever,0.0580018982291221,5455,5077,378
79420447a,Watch Dogs Blackie And Brownie,Mixed Breed,,Labrador retriever,0.0586954727768898,Staffordshire bullterrier,0.0300777852535247,Great Dane,0.0279230177402496,6378,6001,377
836b6e6f3,Patchy,Mixed Breed,,Walker hound,0.0591464191675186,Labrador retriever,0.0576379559934139,English foxhound,0.0549710392951965,6346,5975,371
140ef35de,Bailey,Mixed Breed,,Labrador retriever,0.051579687744379,Great Dane,0.0380730330944061,bull mastiff,0.0324758812785148,6793,6425,368
a8055a2ba,,Mixed Breed,,Labrador retriever,0.0322004742920398,bull mastiff,0.0252778828144073,American Staffordshire terrier,0.0244780294597148,2549,2181,368
c634af483,Simba And Sandy,Mixed Breed,,Labrador retriever,0.0334959514439106,miniature pinscher,0.0227408148348331,Chihuahua,0.0213922355324029,3028,2660,368
71f245b82,Feisty,Mixed Breed,,golden retriever,0.0757721960544586,Labrador retriever,0.0524844676256179,beagle,0.0483261533081531,6769,6402,367
b72a62a33,Cookie & Hazel,Mixed Breed,,Labrador retriever,0.0833436027169227,Staffordshire bullterrier,0.0426207408308982,beagle,0.0328149124979972,7434,7067,367
44bba906d,Elton And Fifi,Mixed Breed,,bull mastiff,0.0588959380984306,Labrador retriever,0.0391149334609508,Irish terrier,0.0231651924550533,1793,1428,365
0e4049f6d,Cherry,Mixed Breed,Mixed Breed,Labrador retriever,0.0365793667733669,American Staffordshire terrier,0.0234780143946409,Chihuahua,0.0211662221699953,4700,4336,364
5e1c81876,,Mixed Breed,,Chihuahua,0.2119040042161941,Labrador retriever,0.0331034325063228,English foxhound,0.0296720713376998,4346,3982,364
a61776aba,August: Black Breauty Labrador Mix,Mixed Breed,,Labrador retriever,0.0498762652277946,Staffordshire bullterrier,0.0282276701182127,flat-coated retriever,0.0243152100592851,6652,6289,363
2f95b343a,BT1,Mixed Breed,Mixed Breed,Labrador retriever,0.0751925334334373,Border terrier,0.0117992321029305,Chihuahua,0.0113313701003789,7477,7118,359
871a00e21,,Mixed Breed,,Staffordshire bullterrier,0.2122667580842971,American Staffordshire terrier,0.0723839923739433,Labrador retriever,0.0334163084626197,3127,2769,358
945a7a8dd,Mira & Rex (Eva & Rusty - ),Mixed Breed,Mixed Breed,Chihuahua,0.1297863572835922,Labrador retriever,0.0393236652016639,Border terrier,0.0307681038975715,1743,1391,352
b6684c4b7,3 Puppies For Adoption At Subang Jaya,Mixed Breed,,Chihuahua,0.0603835172951221,Labrador retriever,0.0335133299231529,American Staffordshire terrier,0.0294230822473764,4181,3829,352
804c6c78d,Whitely,Mixed Breed,,Labrador retriever,0.091841772198677,Ibizan hound,0.0319742560386657,German shepherd,0.0134076084941625,895,545,350
d6691251b,BUNDLES OF JOY,Mixed Breed,Mixed Breed,German shepherd,0.0595496743917465,Labrador retriever,0.0317366868257522,Chihuahua,0.024679847061634,3272,2924,348
cec359a78,Koko Jelly,Mixed Breed,,Labrador retriever,0.0579705685377121,golden retriever,0.0347561798989772,Tibetan mastiff,0.0233549699187278,5600,5254,346
b93203aa7,F11,Mixed Breed,Mixed Breed,Labrador retriever,0.2779194712638855,golden retriever,0.0415010079741478,Chihuahua,0.0109378555789589,7921,7575,346
b888f72cc,Urgent ! For Adoption,Mixed Breed,,Labrador retriever,0.0677953734993934,flat-coated retriever,0.0580429323017597,schipperke,0.0388079844415187,1036,692,344
81c4d25d6,BCBB (Black Cow Brown Beige),Mixed Breed,,Staffordshire bullterrier,0.0568812489509582,Labrador retriever,0.0528889410197734,Border collie,0.0201287642121315,6334,5991,343
373880ef5,F9,Mixed Breed,Mixed Breed,Labrador retriever,0.2886066734790802,Chihuahua,0.0327278710901737,golden retriever,0.024364661425352,7887,7545,342
e4dd90768,Horlicks,Mixed Breed,,Labrador retriever,0.0610703825950622,miniature pinscher,0.0512190945446491,Chihuahua,0.0307850036770105,1100,758,342
d1b183683,Mimi,Mixed Breed,,English foxhound,0.1246735155582428,Walker hound,0.0609394907951355,Labrador retriever,0.0597879141569137,6094,5753,341
8435e081c,KIKI,Mixed Breed,Mixed Breed,Chihuahua,0.0706585422158241,Staffordshire bullterrier,0.0423064716160297,Labrador retriever,0.031694084405899,2803,2463,340
4872c28b4,,Mixed Breed,,Labrador retriever,0.058349497616291,Great Dane,0.028047015890479,Italian greyhound,0.0241876076906919,5853,5514,339
8425c2a48,Yellow,Mixed Breed,,Labrador retriever,0.0501170121133327,wire-haired fox terrier,0.0273005049675703,Great Dane,0.0141782956197857,1246,912,334
8019d0c63,Peanut,Mixed Breed,Mixed Breed,bloodhound,0.1133724451065063,Chihuahua,0.044354673475027,Labrador retriever,0.0359591282904148,1986,1652,334
035992662,Puppy 4,Mixed Breed,,Chihuahua,0.0520091019570827,Labrador retriever,0.0324975363910198,bull mastiff,0.0271243695169687,4075,3741,334
488cefe35,Minnie,Mixed Breed,,Labrador retriever,0.0480356737971305,bloodhound,0.0340896509587764,Norwich terrier,0.0313487686216831,1286,952,334
2b82af067,"Billy, Milly & Dilly",Mixed Breed,,Rottweiler,0.0655515193939209,Tibetan mastiff,0.059795431792736,Labrador retriever,0.0546130165457725,5777,5443,334
8528b3d49,Cotton,Mixed Breed,,Siberian husky,0.3337804079055786,Labrador retriever,0.0469526760280132,malamute,0.0231031328439712,6850,6518,332
c93191313,,Mixed Breed,,German shepherd,0.0597651675343513,golden retriever,0.0521327368915081,Labrador retriever,0.0350223183631897,4737,4407,330
1d0a5c20a,Chicky And Choco,Mixed Breed,,Staffordshire bullterrier,0.0603039897978305,Labrador retriever,0.0580477863550186,American Staffordshire terrier,0.0394640415906906,6089,5761,328
056cc22d2,Puppy Bruno,Mixed Breed,,American Staffordshire terrier,0.0631664022803306,Staffordshire bullterrier,0.0486741513013839,Labrador retriever,0.0458523817360401,5338,5011,327
bfb33b149,Sammy,Mixed Breed,Golden Retriever,flat-coated retriever,0.2830714285373688,Labrador retriever,0.0364024899899959,German shepherd,0.0292967986315488,1914,1587,327
b138f5cc9,COCO,Mixed Breed,,Labrador retriever,0.0535715818405151,flat-coated retriever,0.0482573807239532,schipperke,0.0480077676475048,5489,5163,326
0cda0894a,Little Brown,Mixed Breed,,Chihuahua,0.0784085169434547,Labrador retriever,0.0564582683145999,Italian greyhound,0.0331846997141838,1126,800,326
08f54d056,Hazel,Mixed Breed,,golden retriever,0.0463025756180286,Norfolk terrier,0.03098732419312,Labrador retriever,0.0300612561404705,3331,3005,326
1349f68db,Mudita,Mixed Breed,,Staffordshire bullterrier,0.0661821514368057,German shepherd,0.0362598821520805,Labrador retriever,0.0288755483925342,3911,3586,325
796382bf4,Caramel,Mixed Breed,Mixed Breed,golden retriever,0.165741965174675,Labrador retriever,0.0520005412399768,cocker spaniel,0.0496221333742141,6938,6613,325
f5d60ca48,B1,Mixed Breed,,Labrador retriever,0.0535622425377368,Rottweiler,0.0267899706959724,Scottish deerhound,0.0242770090699195,5764,5440,324
e093c4886,Penny,Mixed Breed,,American Staffordshire terrier,0.1342548429965973,Staffordshire bullterrier,0.1142374202609062,Labrador retriever,0.0299916565418243,3303,2980,323
fc93d7cc9,Rescued Pups Or Dogs,Mixed Breed,Mixed Breed,Chihuahua,0.062219101935625,Labrador retriever,0.0283234119415283,German shepherd,0.0216850284487009,3576,3253,323
b1c66fa13,Roni Boy,Mixed Breed,Belgian Shepherd Malinois,Great Dane,0.0366233140230178,Labrador retriever,0.0330506265163421,bull mastiff,0.0288317836821079,4500,4177,323
5bd0c6dc7,UNAKI,Mixed Breed,,Rottweiler,0.0486447587609291,Labrador retriever,0.0317238420248031,Staffordshire bullterrier,0.0272916927933692,4035,3712,323
d5f441f79,White Cross,Mixed Breed,,Labrador retriever,0.0413846001029014,black-and-tan coonhound,0.0137154124677181,miniature pinscher,0.0097704343497753,1518,1197,321
cf74322de,Sarah,Mixed Breed,,Staffordshire bullterrier,0.0710974782705307,American Staffordshire terrier,0.0616821944713592,Labrador retriever,0.0458378158509731,6734,6413,321
0ac2e7d16,Muffin & Candy: ; Thanks :-),Mixed Breed,,Rottweiler,0.1700725704431533,Labrador retriever,0.0687413215637207,Chesapeake Bay retriever,0.0284757707267999,7386,7065,321
846ca7805,"SUNKIST (smart, Loyal, Small Size)",Mixed Breed,Mixed Breed,black-and-tan coonhound,0.1572209149599075,Doberman,0.0946490764617919,Labrador retriever,0.0282953977584838,3593,3273,320
aef2fa931,Bailey Gold,Mixed Breed,,Labrador retriever,0.1136836782097816,golden retriever,0.038090705871582,Chihuahua,0.0325646698474884,808,489,319
937d74077,Baby,Mixed Breed,,Italian greyhound,0.0875755846500396,Labrador retriever,0.0316073559224605,Ibizan hound,0.0286572389304637,2221,1903,318
